Customer_ID,Gender,Age,City,Product_Category,Product_ID,Price,Quantity,Purchase_Date,Payment_Method,Browsing_Time_mins,Cart_Abandonment_Flag,Discount_Applied,Loyalty_Points_Earned
CUST1233,Female,30,Chennai,Home Decor,PROD496,2809.67,4,2023-07-08,Cash on Delivery,33.16,1,49.58,298
CUST1234,Male,53,Bangalore,Apparel,PROD821,2841.72,3,2023-11-10,Credit Card,39.97,1,3.51,6
CUST1235,Male,58,Mumbai,Home Decor,PROD757,1756.11,3,2023-08-08,Debit Card,54.96,1,0.46,95
CUST1236,Female,39,Hyderabad,Apparel,PROD844,2483.37,5,2023-09-12,Debit Card,49.37,0,22.17,437
CUST1237,Male,27,Delhi,Beauty,PROD991,4039.85,1,2023-04-25,Cash on Delivery,12.66,0,37.36,194
CUST1238,Female,46,Mumbai,Footwear,PROD697,3002.96,1,2023-05-25,Net Banking,34.64,1,21.05,352
CUST1239,Female,25,Chennai,Footwear,PROD857,827.59,5,2023-09-24,Credit Card,41.9,0,25.66,58
CUST1240,Male,27,Chennai,Accessories,PROD363,3137.65,3,2023-09-15,UPI,25.46,1,43.18,406
CUST1241,Female,43,Chennai,Apparel,PROD570,1509.58,1,2023-10-03,Credit Card,51.72,0,11.93,33
CUST1242,Female,32,Chennai,Home Decor,PROD705,1388.65,4,2023-08-05,Net Banking,4.05,1,35.78,10
CUST1243,Male,54,Bangalore,Footwear,PROD304,4674.48,3,2023-01-08,Debit Card,47.25,1,44.1,478
CUST1244,Female,53,Chennai,Apparel,PROD743,514.4,2,2023-05-28,Credit Card,7.53,1,18.74,476
CUST1245,Male,44,Mumbai,Home Decor,PROD671,3839.82,5,2023-09-02,Credit Card,6.73,0,40.79,41
CUST1246,Male,46,Hyderabad,Apparel,PROD711,2482.18,2,2023-02-22,UPI,24.01,0,24.32,442
CUST1247,Male,55,Hyderabad,Footwear,PROD830,1102.65,3,2023-08-06,UPI,13.96,0,5.89,242
CUST1248,Female,46,Chennai,Footwear,PROD380,1907.01,5,2023-01-25,Net Banking,14.63,0,36.38,67
CUST1249,Male,39,Chennai,Apparel,PROD102,3157.99,5,2023-02-02,Credit Card,52.34,0,45.97,249
CUST1250,Female,32,Mumbai,Footwear,PROD828,1908.07,2,2023-04-05,Credit Card,21.38,0,47.46,394
CUST1251,Male,24,Bangalore,Apparel,PROD786,1047.69,4,2023-06-17,Debit Card,58.14,0,3.46,123
CUST1252,Male,19,Chennai,Apparel,PROD237,3713.0,4,2023-08-22,UPI,49.08,0,9.25,321
CUST1253,Female,33,Delhi,Footwear,PROD347,1263.29,5,2023-11-01,Net Banking,10.41,1,47.27,99
CUST1254,Female,21,Delhi,Beauty,PROD819,3402.36,5,2023-01-26,Cash on Delivery,19.2,1,39.11,103
CUST1255,Male,21,Delhi,Home Decor,PROD411,1163.73,4,2023-09-14,Net Banking,5.11,0,38.56,99
CUST1256,Female,47,Delhi,Apparel,PROD808,4890.19,5,2023-02-12,UPI,7.29,1,37.78,30
CUST1257,Female,20,Delhi,Footwear,PROD381,4869.15,1,2023-09-27,Debit Card,26.13,1,14.85,28
CUST1258,Female,51,Chennai,Apparel,PROD194,721.57,3,2023-09-09,UPI,30.96,0,12.24,434
CUST1259,Male,28,Hyderabad,Accessories,PROD322,1445.67,3,2023-09-17,Debit Card,6.17,1,11.65,375
CUST1260,Male,18,Hyderabad,Accessories,PROD116,2642.89,1,2023-03-18,Credit Card,43.69,0,2.98,39
CUST1261,Female,50,Chennai,Apparel,PROD752,2793.4,5,2023-01-15,Net Banking,3.07,0,17.38,179
CUST1262,Female,38,Delhi,Home Decor,PROD466,1951.93,5,2023-04-08,Cash on Delivery,48.6,1,29.09,53
CUST1263,Male,57,Bangalore,Apparel,PROD332,4502.11,2,2023-05-17,UPI,50.39,1,26.84,36
CUST1264,Male,18,Hyderabad,Accessories,PROD509,1873.18,5,2023-12-11,UPI,53.16,0,10.72,498
CUST1265,Female,27,Hyderabad,Accessories,PROD351,2866.03,1,2023-01-14,Credit Card,20.57,1,5.99,312
CUST1266,Male,21,Chennai,Apparel,PROD963,2534.58,2,2023-10-05,Debit Card,50.23,0,40.53,286
CUST1267,Male,38,Hyderabad,Footwear,PROD941,2702.04,2,2023-06-05,Cash on Delivery,18.89,1,39.91,483
CUST1268,Female,29,Chennai,Home Decor,PROD680,4089.63,5,2023-08-14,Credit Card,52.1,1,35.11,405
CUST1269,Male,38,Hyderabad,Beauty,PROD245,2947.95,3,2023-04-05,Cash on Delivery,30.6,0,48.14,198
CUST1270,Male,34,Bangalore,Beauty,PROD224,1835.08,3,2023-03-30,Debit Card,4.99,0,21.61,78
CUST1271,Male,56,Delhi,Footwear,PROD621,4598.71,2,2023-07-31,Debit Card,6.7,1,3.85,461
CUST1272,Male,56,Mumbai,Home Decor,PROD393,1898.77,3,2023-08-22,Credit Card,7.74,0,28.7,366
CUST1273,Male,46,Bangalore,Footwear,PROD682,4647.58,4,2023-07-22,UPI,24.38,0,43.83,466
CUST1274,Female,27,Mumbai,Footwear,PROD442,3189.35,1,2023-05-13,UPI,24.22,1,43.53,454
CUST1275,Female,51,Hyderabad,Home Decor,PROD605,4585.11,2,2023-01-12,Credit Card,42.34,0,41.06,338
CUST1276,Male,25,Mumbai,Footwear,PROD855,3979.02,4,2023-12-20,Credit Card,27.21,0,36.33,73
CUST1277,Female,23,Mumbai,Apparel,PROD277,1210.51,3,2023-01-17,Net Banking,12.69,1,30.13,282
CUST1278,Male,28,Delhi,Accessories,PROD458,4150.69,3,2023-02-11,Credit Card,2.24,1,28.29,383
CUST1279,Female,44,Mumbai,Footwear,PROD704,881.78,5,2023-11-28,Debit Card,14.49,1,33.42,205
CUST1280,Male,43,Chennai,Apparel,PROD339,3459.77,5,2023-04-02,Debit Card,22.32,0,43.59,117
CUST1281,Male,57,Mumbai,Accessories,PROD204,695.35,5,2023-06-27,Net Banking,33.44,1,2.94,57
CUST1282,Female,27,Chennai,Home Decor,PROD199,1137.98,5,2023-12-28,Cash on Delivery,56.44,1,7.24,385
CUST1283,Female,52,Chennai,Footwear,PROD498,965.16,4,2023-09-18,Credit Card,55.77,1,15.1,196
CUST1284,Male,30,Hyderabad,Home Decor,PROD593,1507.4,3,2023-03-16,Cash on Delivery,54.23,1,2.84,240
CUST1285,Female,19,Bangalore,Accessories,PROD562,2828.64,4,2023-08-16,UPI,33.65,1,20.33,314
CUST1286,Male,41,Mumbai,Accessories,PROD449,3035.94,3,2023-04-28,Cash on Delivery,21.51,1,38.77,368
CUST1287,Male,47,Mumbai,Accessories,PROD155,3986.33,2,2023-09-27,Cash on Delivery,34.26,1,12.1,386
CUST1288,Female,22,Mumbai,Footwear,PROD977,3414.87,1,2023-11-09,Debit Card,47.96,1,35.04,450
CUST1289,Male,54,Delhi,Beauty,PROD684,574.03,1,2023-11-28,Credit Card,48.26,1,30.17,322
CUST1290,Female,57,Chennai,Home Decor,PROD223,2449.96,2,2023-09-17,UPI,51.24,0,17.61,77
CUST1291,Male,26,Delhi,Accessories,PROD613,773.12,5,2023-10-30,Net Banking,16.99,1,37.79,218
CUST1292,Female,41,Delhi,Accessories,PROD126,2709.93,3,2023-09-11,UPI,32.62,1,40.7,98
CUST1293,Male,39,Bangalore,Footwear,PROD220,1262.49,4,2023-10-11,Net Banking,50.99,1,15.44,123
CUST1294,Female,57,Bangalore,Accessories,PROD274,1674.73,3,2023-03-09,Debit Card,34.1,0,21.54,440
CUST1295,Male,30,Chennai,Accessories,PROD866,4490.2,3,2023-10-14,Credit Card,2.36,1,41.51,391
CUST1296,Male,42,Mumbai,Accessories,PROD318,860.01,3,2023-07-07,Net Banking,54.93,1,19.8,466
CUST1297,Female,25,Bangalore,Accessories,PROD253,951.14,4,2023-05-10,Debit Card,26.06,0,8.27,389
CUST1298,Male,54,Bangalore,Footwear,PROD422,1622.28,5,2023-04-15,Net Banking,13.34,0,20.56,309
CUST1299,Female,25,Delhi,Accessories,PROD767,2292.65,3,2023-10-07,Cash on Delivery,35.51,0,35.14,202
CUST1300,Male,43,Delhi,Footwear,PROD328,2497.16,1,2023-11-04,Credit Card,47.46,0,27.7,302
CUST1301,Male,46,Mumbai,Beauty,PROD360,968.99,5,2023-09-22,UPI,56.8,0,9.18,81
CUST1302,Male,52,Mumbai,Accessories,PROD937,3930.56,1,2023-03-12,Debit Card,21.1,0,29.86,490
CUST1303,Male,38,Chennai,Apparel,PROD564,1613.12,5,2023-12-20,Cash on Delivery,55.51,1,1.05,75
CUST1304,Male,59,Delhi,Beauty,PROD835,4521.51,2,2023-03-01,Net Banking,30.39,0,4.31,383
CUST1305,Female,37,Mumbai,Beauty,PROD133,693.08,5,2023-09-10,Credit Card,38.61,1,25.43,125
CUST1306,Female,18,Mumbai,Accessories,PROD238,2352.41,3,2023-12-14,Net Banking,42.92,1,12.2,63
CUST1307,Male,21,Bangalore,Home Decor,PROD464,3410.4,3,2023-08-05,Net Banking,30.99,1,12.15,177
CUST1308,Female,57,Chennai,Footwear,PROD321,3416.06,2,2023-07-06,Cash on Delivery,10.32,1,5.98,71
CUST1309,Male,29,Mumbai,Beauty,PROD353,4323.1,5,2023-10-12,Cash on Delivery,54.66,0,19.41,138
CUST1310,Male,23,Hyderabad,Footwear,PROD209,3205.07,5,2023-07-18,Cash on Delivery,41.45,0,49.1,88
CUST1311,Female,48,Hyderabad,Home Decor,PROD453,4782.61,1,2023-12-08,Net Banking,39.51,0,37.13,291
CUST1312,Male,60,Delhi,Apparel,PROD370,4076.58,4,2023-11-22,Credit Card,58.12,1,27.2,77
CUST1313,Female,44,Hyderabad,Beauty,PROD212,555.87,5,2023-02-23,Debit Card,47.58,1,2.41,421
CUST1314,Female,54,Mumbai,Apparel,PROD198,3302.93,4,2023-06-11,Credit Card,35.81,1,8.08,288
CUST1315,Male,23,Mumbai,Apparel,PROD256,1135.29,3,2023-09-29,Net Banking,46.84,1,36.29,152
CUST1316,Female,18,Chennai,Home Decor,PROD511,2110.34,2,2023-01-06,UPI,31.37,0,27.58,325
CUST1317,Male,27,Hyderabad,Home Decor,PROD105,4635.56,4,2023-09-19,Debit Card,2.02,1,35.62,263
CUST1318,Female,20,Delhi,Beauty,PROD580,2873.45,1,2023-02-25,Net Banking,14.47,0,14.23,322
CUST1319,Male,34,Delhi,Apparel,PROD548,907.54,1,2023-02-25,UPI,11.51,1,29.56,459
CUST1320,Female,46,Bangalore,Accessories,PROD941,1916.29,3,2023-10-04,Credit Card,52.35,1,43.95,311
CUST1321,Male,55,Hyderabad,Home Decor,PROD259,3717.9,2,2023-11-12,Cash on Delivery,54.76,0,44.33,403
CUST1322,Female,22,Chennai,Footwear,PROD979,2923.45,2,2023-01-13,Cash on Delivery,42.88,1,46.95,317
CUST1323,Female,49,Bangalore,Apparel,PROD967,2724.13,5,2023-05-16,Debit Card,31.31,0,0.43,157
CUST1324,Male,22,Hyderabad,Beauty,PROD896,3466.33,2,2023-07-18,Net Banking,16.24,1,32.75,483
CUST1325,Male,36,Mumbai,Home Decor,PROD951,1153.64,3,2023-02-17,Credit Card,6.14,0,48.88,21
CUST1326,Male,25,Bangalore,Home Decor,PROD869,3859.34,4,2023-12-01,UPI,29.05,0,34.65,282
CUST1327,Female,53,Delhi,Beauty,PROD895,979.33,3,2023-01-08,Credit Card,32.32,1,20.42,231
CUST1328,Female,18,Delhi,Beauty,PROD446,4015.65,2,2023-11-27,Debit Card,25.91,0,3.54,132
CUST1329,Female,41,Bangalore,Beauty,PROD177,2103.07,1,2023-11-07,Net Banking,7.32,0,35.25,45
CUST1330,Female,40,Delhi,Footwear,PROD713,3986.0,3,2023-08-10,Net Banking,20.59,0,44.33,142
CUST1331,Female,49,Mumbai,Beauty,PROD389,4104.5,4,2023-03-31,UPI,41.82,0,11.15,433
CUST1332,Female,36,Delhi,Apparel,PROD565,4641.52,5,2023-06-14,UPI,20.8,0,4.0,378
CUST1333,Male,57,Bangalore,Beauty,PROD989,4825.51,2,2023-12-21,Cash on Delivery,29.27,0,0.68,326
CUST1334,Female,26,Bangalore,Accessories,PROD758,1011.43,2,2023-11-11,UPI,45.54,0,26.05,190
CUST1335,Male,54,Mumbai,Footwear,PROD129,1835.26,1,2023-03-07,Credit Card,48.1,0,0.99,115
CUST1336,Female,31,Delhi,Beauty,PROD561,4621.51,1,2023-03-22,Net Banking,26.42,0,3.72,497
CUST1337,Male,48,Delhi,Footwear,PROD962,2672.95,5,2023-09-12,Net Banking,43.56,0,8.06,226
CUST1338,Female,50,Delhi,Footwear,PROD741,3359.52,4,2023-04-30,UPI,10.92,1,39.94,40
CUST1339,Male,53,Delhi,Home Decor,PROD404,3182.77,2,2023-09-15,Credit Card,21.14,1,37.52,2
CUST1340,Male,18,Chennai,Accessories,PROD799,2569.08,3,2023-09-20,Net Banking,30.79,0,2.5,269
CUST1341,Male,32,Hyderabad,Accessories,PROD212,1059.45,3,2023-04-10,Cash on Delivery,4.98,1,30.61,41
CUST1342,Female,37,Bangalore,Apparel,PROD842,909.7,3,2023-09-30,Cash on Delivery,29.92,0,15.77,212
CUST1343,Male,18,Hyderabad,Accessories,PROD677,4893.71,3,2023-05-05,Cash on Delivery,25.14,1,12.37,467
CUST1344,Female,43,Bangalore,Accessories,PROD594,4001.14,2,2023-08-29,UPI,13.28,1,33.67,248
CUST1345,Female,52,Bangalore,Apparel,PROD172,1026.92,4,2023-04-26,UPI,10.35,0,21.41,224
CUST1346,Female,48,Delhi,Apparel,PROD750,1928.13,2,2023-08-22,Net Banking,5.99,0,37.27,313
CUST1347,Male,43,Delhi,Beauty,PROD612,3079.31,2,2023-10-26,Net Banking,39.78,0,31.41,279
CUST1348,Female,54,Hyderabad,Accessories,PROD240,1199.54,3,2023-11-26,Net Banking,13.25,1,27.57,101
CUST1349,Male,58,Chennai,Footwear,PROD108,4024.87,1,2023-08-18,Credit Card,10.07,1,49.65,101
CUST1350,Female,31,Delhi,Apparel,PROD519,4833.62,2,2023-01-24,Cash on Delivery,48.58,0,7.71,9
CUST1351,Male,55,Delhi,Beauty,PROD736,1785.8,2,2023-02-24,Debit Card,23.74,0,32.74,398
CUST1352,Male,26,Delhi,Apparel,PROD462,952.75,3,2023-06-30,Debit Card,56.72,1,16.76,317
CUST1353,Female,46,Bangalore,Apparel,PROD816,3320.97,2,2023-09-17,Debit Card,30.7,0,17.53,304
CUST1354,Male,35,Hyderabad,Footwear,PROD691,3096.53,1,2023-09-04,Cash on Delivery,14.7,1,29.81,189
CUST1355,Female,34,Delhi,Home Decor,PROD845,2898.92,5,2023-05-26,UPI,33.69,1,21.65,41
CUST1356,Male,24,Bangalore,Beauty,PROD653,2338.35,5,2023-07-27,Debit Card,37.59,0,16.52,237
CUST1357,Male,36,Mumbai,Home Decor,PROD643,3283.71,4,2023-04-04,UPI,10.66,1,24.63,44
CUST1358,Female,57,Hyderabad,Apparel,PROD910,3779.76,5,2023-09-12,Debit Card,19.27,1,43.75,85
CUST1359,Male,29,Bangalore,Apparel,PROD944,2489.76,4,2023-02-25,UPI,38.15,0,43.47,205
CUST1360,Male,26,Delhi,Beauty,PROD639,675.99,5,2023-01-27,UPI,32.11,1,35.48,180
CUST1361,Female,35,Delhi,Home Decor,PROD660,4780.0,4,2023-12-15,Cash on Delivery,46.93,0,14.84,260
CUST1362,Female,37,Mumbai,Home Decor,PROD605,2087.58,5,2023-05-08,Debit Card,35.28,1,46.34,114
CUST1363,Female,19,Mumbai,Accessories,PROD622,3393.63,3,2023-10-10,Cash on Delivery,24.61,1,28.24,462
CUST1364,Female,25,Chennai,Home Decor,PROD353,3642.19,2,2023-06-21,Credit Card,14.23,0,25.31,138
CUST1365,Male,23,Chennai,Accessories,PROD888,1961.25,2,2023-05-10,UPI,15.7,0,7.63,292
CUST1366,Female,22,Bangalore,Footwear,PROD142,3679.71,3,2023-12-05,Credit Card,24.42,0,14.43,163
CUST1367,Male,26,Hyderabad,Footwear,PROD999,2123.91,3,2023-04-14,Debit Card,21.66,1,42.41,328
CUST1368,Male,24,Chennai,Accessories,PROD237,3680.29,1,2023-12-11,Net Banking,27.01,0,31.93,107
CUST1369,Male,29,Delhi,Accessories,PROD573,4575.64,3,2023-12-23,Cash on Delivery,53.01,0,23.67,456
CUST1370,Male,29,Bangalore,Home Decor,PROD169,1040.58,1,2023-03-10,UPI,20.65,1,48.08,227
CUST1371,Female,25,Hyderabad,Apparel,PROD799,1828.93,4,2023-07-29,Debit Card,38.98,0,16.28,9
CUST1372,Female,20,Mumbai,Accessories,PROD740,1376.24,2,2023-02-21,Cash on Delivery,35.07,1,36.14,392
CUST1373,Female,39,Bangalore,Beauty,PROD176,3060.54,4,2023-11-19,Credit Card,23.64,0,47.61,451
CUST1374,Male,23,Hyderabad,Beauty,PROD948,2025.46,5,2023-11-24,Credit Card,55.06,0,41.19,338
CUST1375,Female,53,Bangalore,Apparel,PROD653,890.53,4,2023-11-25,Cash on Delivery,33.16,0,19.66,383
CUST1376,Female,26,Hyderabad,Apparel,PROD638,2905.52,2,2023-11-25,Credit Card,3.56,1,39.85,233
CUST1377,Male,52,Mumbai,Beauty,PROD332,2536.9,4,2023-07-12,Credit Card,54.98,1,15.62,321
CUST1378,Female,31,Mumbai,Accessories,PROD745,1954.73,5,2023-12-24,Debit Card,19.07,1,25.6,32
CUST1379,Male,25,Hyderabad,Footwear,PROD987,4501.6,5,2023-01-03,Net Banking,44.49,0,6.79,484
CUST1380,Female,34,Delhi,Beauty,PROD995,3656.53,3,2023-09-16,Credit Card,14.51,1,44.08,223
CUST1381,Female,45,Mumbai,Accessories,PROD479,691.66,1,2023-02-21,Debit Card,54.18,1,46.04,465
CUST1382,Female,25,Chennai,Beauty,PROD469,4176.24,3,2023-12-18,Cash on Delivery,6.31,1,40.1,243
CUST1383,Female,23,Mumbai,Apparel,PROD996,4267.08,3,2023-03-26,Credit Card,47.57,1,37.37,188
CUST1384,Male,50,Mumbai,Apparel,PROD509,2645.95,3,2023-03-13,UPI,55.03,0,20.15,80
CUST1385,Male,45,Delhi,Home Decor,PROD897,1527.4,5,2023-10-29,UPI,46.0,1,28.88,257
CUST1386,Male,34,Bangalore,Apparel,PROD825,4010.68,2,2023-10-01,Net Banking,54.34,0,38.43,31
CUST1387,Female,51,Hyderabad,Apparel,PROD679,3657.15,3,2023-01-27,Credit Card,30.18,1,27.93,367
CUST1388,Female,55,Chennai,Apparel,PROD594,3579.06,2,2023-09-08,Credit Card,16.92,0,14.82,154
CUST1389,Male,42,Mumbai,Footwear,PROD165,1420.86,5,2023-07-06,Credit Card,7.41,0,36.78,109
CUST1390,Male,51,Hyderabad,Apparel,PROD926,713.95,5,2023-05-20,Cash on Delivery,57.89,0,10.54,82
CUST1391,Male,28,Hyderabad,Accessories,PROD545,3510.1,3,2023-07-04,Cash on Delivery,16.54,1,28.73,191
CUST1392,Female,34,Bangalore,Footwear,PROD229,554.95,1,2023-02-02,UPI,58.27,1,6.14,173
CUST1393,Male,27,Delhi,Beauty,PROD121,3726.21,3,2023-01-21,Cash on Delivery,41.25,1,28.53,440
CUST1394,Female,46,Mumbai,Apparel,PROD694,2838.13,4,2023-09-19,Debit Card,48.17,1,36.73,153
CUST1395,Female,52,Bangalore,Home Decor,PROD666,672.65,4,2023-10-01,Net Banking,49.02,0,19.96,17
CUST1396,Female,18,Bangalore,Footwear,PROD220,2635.82,2,2023-06-15,Net Banking,6.85,1,14.11,309
CUST1397,Female,29,Chennai,Home Decor,PROD953,2461.69,3,2023-05-31,UPI,58.89,0,38.05,295
CUST1398,Female,46,Delhi,Footwear,PROD581,3927.35,1,2023-03-19,Credit Card,57.73,1,20.09,479
CUST1399,Male,19,Hyderabad,Accessories,PROD338,3104.8,4,2023-10-31,Cash on Delivery,43.32,0,20.72,1
CUST1400,Female,21,Mumbai,Home Decor,PROD350,2896.38,3,2023-10-20,Net Banking,35.57,1,36.84,161
CUST1401,Female,38,Chennai,Accessories,PROD728,4326.45,1,2023-05-06,Cash on Delivery,5.39,0,8.3,382
CUST1402,Male,21,Chennai,Apparel,PROD495,2659.11,5,2023-09-21,Cash on Delivery,22.55,1,20.92,226
CUST1403,Male,27,Hyderabad,Accessories,PROD827,1600.03,4,2023-09-18,Net Banking,19.69,0,3.6,171
CUST1404,Male,27,Chennai,Beauty,PROD904,685.58,4,2023-06-06,Cash on Delivery,24.56,0,34.23,164
CUST1405,Female,38,Hyderabad,Beauty,PROD670,4220.83,2,2023-12-19,UPI,8.17,0,2.43,392
CUST1406,Male,52,Delhi,Home Decor,PROD621,1667.86,2,2023-09-21,Net Banking,39.29,0,13.94,34
CUST1407,Male,52,Bangalore,Accessories,PROD342,3025.14,3,2023-07-08,Debit Card,9.31,0,27.51,365
CUST1408,Male,26,Delhi,Accessories,PROD160,1601.83,1,2023-05-23,Debit Card,21.14,1,14.23,220
CUST1409,Female,20,Bangalore,Accessories,PROD109,2039.0,1,2023-11-29,Debit Card,30.27,1,18.57,19
CUST1410,Male,53,Mumbai,Home Decor,PROD262,3592.33,5,2023-02-04,Net Banking,20.56,0,38.84,44
CUST1411,Male,41,Delhi,Home Decor,PROD610,1605.65,3,2023-03-28,Cash on Delivery,6.59,1,2.8,144
CUST1412,Male,30,Bangalore,Footwear,PROD899,3064.9,1,2023-08-19,Net Banking,56.33,1,4.45,291
CUST1413,Female,26,Hyderabad,Beauty,PROD910,3598.89,1,2023-07-01,Net Banking,59.36,1,37.38,312
CUST1414,Male,30,Hyderabad,Beauty,PROD477,647.2,5,2023-04-22,UPI,14.45,1,15.81,39
CUST1415,Female,31,Chennai,Footwear,PROD699,641.73,5,2023-07-02,Credit Card,58.52,0,15.68,335
CUST1416,Male,58,Hyderabad,Footwear,PROD183,4141.68,1,2023-08-27,Net Banking,58.77,1,3.11,62
CUST1417,Female,38,Delhi,Footwear,PROD668,1917.12,5,2023-04-28,Cash on Delivery,51.61,1,40.54,371
CUST1418,Male,40,Bangalore,Beauty,PROD602,4857.08,3,2023-03-09,Net Banking,50.67,1,33.71,480
CUST1419,Female,44,Chennai,Beauty,PROD540,2982.45,3,2023-03-15,Debit Card,38.79,1,47.49,492
CUST1420,Female,46,Chennai,Apparel,PROD307,1565.61,4,2023-01-03,Credit Card,7.97,1,17.77,300
CUST1421,Male,48,Delhi,Home Decor,PROD892,2472.04,5,2023-05-01,Cash on Delivery,18.97,0,6.32,316
CUST1422,Male,49,Delhi,Footwear,PROD601,2636.1,4,2023-06-11,Debit Card,31.06,0,11.7,193
CUST1423,Female,22,Mumbai,Footwear,PROD462,3757.18,3,2023-10-17,UPI,52.1,1,48.31,135
CUST1424,Female,28,Hyderabad,Beauty,PROD412,4658.92,3,2023-03-08,Net Banking,50.63,0,33.85,243
CUST1425,Male,25,Bangalore,Home Decor,PROD391,3089.3,5,2023-11-19,Debit Card,30.97,1,42.98,454
CUST1426,Male,40,Delhi,Home Decor,PROD623,2304.38,5,2023-01-20,Net Banking,20.33,0,38.62,89
CUST1427,Female,57,Bangalore,Beauty,PROD764,3909.7,2,2023-11-01,UPI,47.97,0,5.02,342
CUST1428,Male,43,Hyderabad,Footwear,PROD642,4119.68,2,2023-02-17,Net Banking,52.27,0,43.5,302
CUST1429,Male,45,Mumbai,Beauty,PROD978,3801.06,3,2023-07-13,Credit Card,7.78,0,5.17,232
CUST1430,Male,24,Mumbai,Home Decor,PROD805,1047.59,3,2023-11-29,Cash on Delivery,42.99,0,31.05,325
CUST1431,Male,22,Delhi,Beauty,PROD208,1811.83,5,2023-12-29,Debit Card,25.29,1,38.22,61
CUST1432,Female,31,Mumbai,Apparel,PROD992,2429.96,1,2023-10-08,Cash on Delivery,29.78,0,8.67,35
CUST1433,Female,23,Hyderabad,Beauty,PROD483,3075.52,5,2023-03-15,Cash on Delivery,42.78,0,10.47,114
CUST1434,Female,25,Mumbai,Accessories,PROD828,1209.83,5,2023-12-29,Credit Card,42.57,1,32.7,373
CUST1435,Female,49,Chennai,Beauty,PROD232,3810.61,2,2023-07-27,Cash on Delivery,38.9,1,24.31,419
CUST1436,Female,18,Chennai,Accessories,PROD263,540.54,5,2023-09-06,Credit Card,43.4,0,17.65,425
CUST1437,Female,43,Mumbai,Home Decor,PROD916,1288.67,1,2023-03-13,Credit Card,5.6,0,18.02,117
CUST1438,Female,45,Chennai,Beauty,PROD708,1288.92,1,2023-03-28,UPI,53.87,1,41.74,226
CUST1439,Male,46,Hyderabad,Footwear,PROD262,3560.58,5,2023-05-22,Cash on Delivery,34.25,1,39.85,177
CUST1440,Female,51,Delhi,Apparel,PROD848,980.97,4,2023-05-01,Cash on Delivery,5.57,1,46.73,228
CUST1441,Female,34,Chennai,Footwear,PROD131,3148.4,5,2023-08-10,Credit Card,49.49,0,0.29,27
CUST1442,Male,56,Mumbai,Accessories,PROD906,2319.99,2,2023-06-06,UPI,50.44,1,19.95,459
CUST1443,Male,38,Mumbai,Footwear,PROD953,4824.74,4,2023-09-10,Net Banking,20.55,0,7.93,313
CUST1444,Female,28,Hyderabad,Footwear,PROD930,2365.39,3,2023-01-22,UPI,14.09,0,45.05,357
CUST1445,Female,38,Chennai,Accessories,PROD707,3661.72,3,2023-05-24,Net Banking,40.76,0,23.83,157
CUST1446,Male,30,Bangalore,Beauty,PROD400,1877.45,5,2023-04-17,Net Banking,4.79,1,11.84,346
CUST1447,Male,36,Mumbai,Footwear,PROD580,1216.14,1,2023-07-17,Net Banking,37.29,0,39.81,230
CUST1448,Female,37,Delhi,Footwear,PROD499,1444.31,3,2023-11-03,Credit Card,37.65,1,45.54,191
CUST1449,Male,42,Delhi,Apparel,PROD327,1922.86,1,2023-05-13,Credit Card,48.62,0,0.79,1
CUST1450,Female,21,Hyderabad,Home Decor,PROD898,3214.7,5,2023-03-11,Net Banking,21.89,0,47.42,282
CUST1451,Female,49,Hyderabad,Accessories,PROD269,1617.55,2,2023-06-01,UPI,7.94,1,1.92,138
CUST1452,Female,40,Delhi,Accessories,PROD222,1383.28,5,2023-07-16,Debit Card,46.65,1,48.31,154
CUST1453,Male,31,Bangalore,Accessories,PROD650,4855.31,1,2023-03-10,Cash on Delivery,13.29,1,0.81,480
CUST1454,Male,37,Mumbai,Footwear,PROD207,1403.79,5,2023-07-31,Net Banking,11.35,0,35.41,234
CUST1455,Male,34,Bangalore,Home Decor,PROD577,924.32,5,2023-09-17,Cash on Delivery,21.3,0,45.55,283
CUST1456,Male,59,Hyderabad,Beauty,PROD605,522.91,5,2023-07-27,Net Banking,32.59,1,47.46,20
CUST1457,Male,48,Bangalore,Accessories,PROD174,2392.79,2,2023-06-29,Credit Card,41.96,0,25.81,257
CUST1458,Female,27,Chennai,Apparel,PROD840,4891.12,4,2023-04-06,Credit Card,44.13,0,19.07,21
CUST1459,Female,39,Bangalore,Apparel,PROD515,3116.15,5,2023-11-12,UPI,18.84,0,11.7,159
CUST1460,Female,53,Chennai,Home Decor,PROD940,1939.33,2,2023-12-30,Debit Card,36.21,0,3.53,257
CUST1461,Female,19,Bangalore,Footwear,PROD649,605.29,1,2023-06-03,Credit Card,12.74,0,10.68,247
CUST1462,Male,49,Delhi,Footwear,PROD941,527.23,2,2023-07-08,UPI,50.42,1,5.12,135
CUST1463,Female,36,Chennai,Apparel,PROD241,3425.07,2,2023-05-21,Net Banking,34.79,0,4.02,94
CUST1464,Male,57,Chennai,Accessories,PROD206,2874.65,2,2023-09-07,Debit Card,10.78,1,0.69,301
CUST1465,Female,53,Delhi,Accessories,PROD691,3106.58,1,2023-03-12,Credit Card,45.55,1,12.96,23
CUST1466,Male,23,Chennai,Apparel,PROD955,3090.33,5,2023-04-16,Debit Card,9.0,0,21.21,22
CUST1467,Male,21,Bangalore,Accessories,PROD256,3781.98,4,2023-02-21,Credit Card,59.41,1,29.86,228
